4174.871582,4261.538574,4502.563965,4336.410156,4192.820313,4254.871582,4383.589844,4309.230469,4295.897461,4400,4440,4333.846191,4362.05127,4100.512695,4347.179199,4194.358887,4411.281738,4253.846191,4369.743652,4327.179199
4178.974121,4269.743652,4503.589844,4337.436035,4194.358887,4262.563965,4384.615234,4304.615234,4307.692383,4407.179199,4433.333008,4331.281738,4363.589844,4101.025391,4344.102539,4195.384277,4401.538574,4252.820313,4375.384277,4329.230469
4173.846191,4272.820313,4504.615234,4340,4192.307617,4264.615234,4381.538574,4302.563965,4319.487305,4405.641113,4426.666504,4333.333008,4361.538574,4104.102539,4333.333008,4200.512695,4401.025391,4250.769043,4374.871582,4326.666504
4163.07666,4274.871582,4498.461426,4344.102539,4192.820313,4264.102539,4376.410156,4302.05127,4318.974121,4404.615234,4430.769043,4336.922852,4357.94873,4112.820313,4330.769043,4196.922852,4413.846191,4258.974121,4366.666504,4326.153809
4157.94873,4284.102539,4496.410156,4342.05127,4193.333008,4268.205078,4375.897461,4302.05127,4314.358887,4405.641113,4438.974121,4329.743652,4356.922852,4112.307617,4327.692383,4193.333008,4416.922852,4260,4363.07666,4326.153809
4161.025391,4292.307617,4494.358887,4340.512695,4188.205078,4272.307617,4378.461426,4303.589844,4321.025391,4402.05127,4437.94873,4322.05127,4361.538574,4105.641113,4308.205078,4196.922852,4410.256348,4250.769043,4365.12793,4331.794922
4161.025391,4295.384277,4483.589844,4342.563965,4189.230469,4271.794922,4380,4301.538574,4328.717773,4404.615234,4438.461426,4326.153809,4363.589844,4108.717773,4300,4201.538574,4408.205078,4248.717773,4362.563965,4333.333008
4164.102539,4303.589844,4484.102539,4342.05127,4197.436035,4272.820313,4383.07666,4301.025391,4327.692383,4400,4444.102539,4334.358887,4360,4113.846191,4311.281738,4206.153809,4406.666504,4254.358887,4358.974121,4332.307617
4167.692383,4312.307617,4473.333008,4338.461426,4197.436035,4278.974121,4385.12793,4308.205078,4326.153809,4399.487305,4443.07666,4334.871582,4360,4109.743652,4315.897461,4208.205078,4404.615234,4259.487305,4361.025391,4333.333008
4166.666504,4320.512695,4420.512695,4342.563965,4188.717773,4285.12793,4391.281738,4308.717773,4317.94873,4401.025391,4437.94873,4329.230469,4353.333008,4103.07666,4311.281738,4207.692383,4406.153809,4264.615234,4363.589844,4328.717773
4167.692383,4330.256348,4375.384277,4347.179199,4188.717773,4291.281738,4393.846191,4300,4287.692383,4392.820313,4432.307617,4321.538574,4345.12793,4104.102539,4312.307617,4201.025391,4405.12793,4265.641113,4363.07666,4326.153809
4174.871582,4335.897461,4385.12793,4341.025391,4189.230469,4294.871582,4382.05127,4293.846191,4247.692383,4392.307617,4413.846191,4317.436035,4348.205078,4102.05127,4311.794922,4194.358887,4406.153809,4263.589844,4363.07666,4325.12793
4187.179199,4340,4410.256348,4343.07666,4182.563965,4293.333008,4369.230469,4290.769043,4219.487305,4393.846191,4394.358887,4319.487305,4350.769043,4085.128174,4304.615234,4191.794922,4411.281738,4264.615234,4361.025391,4325.12793
